id_code,current_date,current_time,source_name,destination_name,train_name,target,country_code_source,longitude_source,latitude_source,mean_halt_times_source,country_code_destination,longitude_destination,latitude_destination,mean_halt_times_destination,current_year,current_week,current_day,is_weekend,source_num,destination_num,current_decimal_time,source_address,destination_address
woyboiidljmkeiz,2016-09-23,08:17:48 AM,station$96,station$213,ICXWAU,low,whber,4.432823,50.924583,130.4132947977,whber,4.893089,51.241021,48.5260115607,2016,38,Friday,False,96,213,8.17,Vilvoorde,Vosselaar
qcylupsgtwpkcwo,2016-09-23,09:21:59 AM,station$192,station$214,SZZRSZ,low,whber,4.465157,51.154114,31.9393063584,whber,4.482785,51.017648,306.5231213873,2016,38,Friday,False,192,214,9.21,Hove,Mechelen
klfygwkhezrylko,2016-09-23,09:48:01 AM,station$643,station$632,PSRRY,medium,whber,3.130412,50.949025,35.274566474,whber,3.264549,50.824506,153.1156069364,2016,38,Friday,False,643,632,9.48,Roeselare,Kortrijk
jvdkzjyijcnuyzr,2016-09-23,11:17:09 AM,station$188,station$185,LYUSZ,medium,whber,4.390259,51.197828,71.1936416185,whber,4.432221,51.19923,421.6445086705,2016,38,Friday,False,188,185,11.17,Antwerpen,Antwerpen
uracmdeuzeffzji,2016-09-23,12:16:36 PM,station$214,station$130,ICWVXX,high,whber,4.482785,51.017648,306.5231213873,whber,4.360846,50.859663,640.2658959538,2016,38,Friday,False,214,130,12.16,Mechelen,Brussels
mnalxiicyrwogcy,2016-09-23,12:24:57 PM,station$571,station$585,LTUX,low,whber,3.740591,51.056365,80.5346820809,whber,3.574515,51.181333,20.710982659,2016,38,Friday,False,571,585,12.24,Ledeberg,Eeklo
hrdxmjzxjpbmkij,2016-09-23,02:45:07 PM,station$130,station$468,PSSAA,low,whber,4.360846,50.859663,640.2658959538,whber,3.910694,50.530496,88.5115606936,2016,38,Friday,False,130,468,14.45,Brussels,Jurbise
cabsvsgitlofzol,2016-09-23,03:00:27 PM,station$346,station$361,LWVUX,low,whber,4.733548,50.439543,16.4277456647,whber,4.86222,50.468794,202.1878612717,2016,38,Friday,False,346,361,15,Floreffe,Namur
ectltvbpqtgfpqd,2016-09-23,03:00:38 PM,station$346,station$345,LWVUX,low,whber,4.733548,50.439543,16.4277456647,whber,4.762368,50.443328,16.4277456647,2016,38,Friday,False,346,345,15,Floreffe,Floreffe
dxjnifaozmtxjlj,2016-09-23,03:01:04 PM,station$162,station$493,ICXYXU,high,whber,4.240634,50.733931,182.098265896,whber,4.047357,50.697273,57.1878612717,2016,38,Friday,False,162,493,15.01,Halle,Enghien
lshwrxthkuyfirj,2016-09-23,03:08:34 PM,station$281,station$291,ICXSZW,high,whber,5.566695,50.62455,269.1242774567,whber,5.561131,50.640299,137.3843930636,2016,38,Friday,False,281,291,15.08,Liege,Liege
wsajltvqfltlywj,2016-09-23,03:08:42 PM,station$281,station$291,ICXSZW,high,whber,5.566695,50.62455,269.1242774567,whber,5.561131,50.640299,137.3843930636,2016,38,Friday,False,281,291,15.08,Liege,Liege
btrbgjbblvomkci,2016-09-23,03:08:48 PM,station$281,station$291,ICXSZW,medium,whber,5.566695,50.62455,269.1242774567,whber,5.561131,50.640299,137.3843930636,2016,38,Friday,False,281,291,15.08,Liege,Liege
xawewfizpoavury,2016-09-23,03:08:55 PM,station$281,station$291,ICXSZW,low,whber,5.566695,50.62455,269.1242774567,whber,5.561131,50.640299,137.3843930636,2016,38,Friday,False,281,291,15.08,Liege,Liege
pedwrxordtxzrgo,2016-09-23,03:09:21 PM,station$417,station$439,ICXSZW,low,whber,4.394223,50.412171,123.6069364162,whber,4.438567,50.40471,213.7456647399,2016,38,Friday,False,417,439,15.09,Charleroi,Charleroi
seosfqukjhkxaxd,2016-09-23,03:14:00 PM,station$493,station$494,ICXYXU,high,whber,4.047357,50.697273,57.1878612717,whber,3.935863,50.662386,35.1271676301,2016,38,Friday,False,493,494,15.14,Enghien,Silly
jxxosdqhiolakkb,2016-09-23,03:19:08 PM,station$494,station$514,ICXYXU,high,whber,3.935863,50.662386,35.1271676301,whber,3.777429,50.626932,66.2947976879,2016,38,Friday,False,494,514,15.19,Silly,Ath
bonpuzrijhylptq,2016-09-23,03:33:07 PM,station$119,station$117,SSUXSV,medium,whber,4.615745,50.669793,79.9421965318,whber,4.56936,50.673667,253.4710982659,2016,38,Friday,False,119,117,15.33,Louvain-la-Neuve,Ottignies
xffcartamosgvxf,2016-09-23,03:33:35 PM,station$147,station$544,ICVXU,high,whber,4.356801,50.845658,634.1647398844,whber,3.710675,51.035896,309.0144508671,2016,38,Friday,False,147,544,15.33,Brussels,Gent
vpwzntlqwthharo,2016-09-23,03:58:08 PM,station$117,station$106,ICYZXU,medium,whber,4.56936,50.673667,253.4710982659,whber,4.373674,50.838943,142.6011560694,2016,38,Friday,False,117,106,15.58,Ottignies,Brussels
empzqsdjmdxfcfq,2016-09-23,04:11:16 PM,station$147,station$439,ICWVXU,low,whber,4.356801,50.845658,634.1647398844,whber,4.438567,50.40471,213.7456647399,2016,38,Friday,False,147,439,16.11,Brussels,Charleroi
pwkznkgwfvqppvz,2016-09-23,04:21:11 PM,station$130,station$282,PSWWW,high,whber,4.360846,50.859663,640.2658959538,whber,5.509704,50.661208,53.2398843931,2016,38,Friday,False,130,282,16.21,Brussels,Ans
rstjpmltfaogdjv,2016-09-23,04:24:31 PM,station$544,station$632,ICWXU,high,whber,3.710675,51.035896,309.0144508671,whber,3.264549,50.824506,153.1156069364,2016,38,Friday,False,544,632,16.24,Gent,Kortrijk
mitvvpqbecwpsop,2016-09-23,04:34:50 PM,station$130,station$282,PSWWW,high,whber,4.360846,50.859663,640.2658959538,whber,5.509704,50.661208,53.2398843931,2016,38,Friday,False,130,282,16.34,Brussels,Ans
mwhjdtynhihsaqd,2016-09-23,04:34:58 PM,station$178,station$571,ICTYX,low,whber,4.421101,51.2172,467.9826589595,whber,3.740591,51.056365,80.5346820809,2016,38,Friday,False,178,571,16.34,Antwerpen,Ledeberg
yrfvudvoqtdzqig,2016-09-23,04:36:07 PM,station$130,station$185,ICWVZV,high,whber,4.360846,50.859663,640.2658959538,whber,4.432221,51.19923,421.6445086705,2016,38,Friday,False,130,185,16.36,Brussels,Antwerpen
gxagciqmpcogcum,2016-09-23,04:47:29 PM,station$361,station$117,ICYWXT,high,whber,4.86222,50.468794,202.1878612717,whber,4.56936,50.673667,253.4710982659,2016,38,Friday,False,361,117,16.47,Namur,Ottignies
rdwtknwjtxolfii,2016-09-23,04:56:09 PM,station$643,station$644,ICSZU,medium,whber,3.130412,50.949025,35.274566474,whber,3.212088,50.921149,35.274566474,2016,38,Friday,False,643,644,16.56,Roeselare,Izegem
bawhkrwtparnnxb,2016-09-23,05:11:22 PM,station$185,station$632,ICTZU,medium,whber,4.432221,51.19923,421.6445086705,whber,3.264549,50.824506,153.1156069364,2016,38,Friday,False,185,632,17.11,Antwerpen,Kortrijk
amwzmlfmdlwgdmp,2016-09-23,05:22:19 PM,station$150,station$486,ICZTXS,high,whber,4.336531,50.835707,686.6156069364,whber,4.137662,50.605079,160.1416184971,2016,38,Friday,False,150,486,17.22,Brussels,Braine-le-Comte
uxmfuspacxbexvy,2016-09-23,05:23:40 PM,station$130,station$147,ICYYXS,high,whber,4.360846,50.859663,640.2658959538,whber,4.356801,50.845658,634.1647398844,2016,38,Friday,False,130,147,17.23,Brussels,Brussels
ydautkiubvyaqax,2016-09-23,05:23:53 PM,station$150,station$627,ICYYXS,high,whber,4.336531,50.835707,686.6156069364,whber,4.095287,50.882531,82.9653179191,2016,38,Friday,False,150,627,17.23,Brussels,Liedekerke
xjojghktjpbgfob,2016-09-23,05:24:21 PM,station$130,station$147,ICYYXS,high,whber,4.360846,50.859663,640.2658959538,whber,4.356801,50.845658,634.1647398844,2016,38,Friday,False,130,147,17.24,Brussels,Brussels
mkrurcpgfgbzkfy,2016-09-23,05:24:30 PM,station$627,station$626,ICYYXS,medium,whber,4.095287,50.882531,82.9653179191,whber,4.071825,50.891925,156.1300578035,2016,38,Friday,False,627,626,17.24,Liedekerke,Denderleeuw
pkepfpyxpdjcxck,2016-09-23,05:26:37 PM,station$150,station$486,ICZTXS,high,whber,4.336531,50.835707,686.6156069364,whber,4.137662,50.605079,160.1416184971,2016,38,Friday,False,150,486,17.26,Brussels,Braine-le-Comte
jkjujjjifswixfe,2016-09-23,05:26:43 PM,station$150,station$486,ICXWXS,high,whber,4.336531,50.835707,686.6156069364,whber,4.137662,50.605079,160.1416184971,2016,38,Friday,False,150,486,17.26,Brussels,Braine-le-Comte
qvwjytsenfaojqs,2016-09-23,05:26:50 PM,station$150,station$486,ICXTXS,high,whber,4.336531,50.835707,686.6156069364,whber,4.137662,50.605079,160.1416184971,2016,38,Friday,False,150,486,17.26,Brussels,Braine-le-Comte
rysvecmjqfurunu,2016-09-23,05:27:09 PM,station$150,station$486,ICXWXS,high,whber,4.336531,50.835707,686.6156069364,whber,4.137662,50.605079,160.1416184971,2016,38,Friday,False,150,486,17.27,Brussels,Braine-le-Comte
qmxoawwjysytteg,2016-09-23,05:29:29 PM,station$627,station$626,ICYYXS,medium,whber,4.095287,50.882531,82.9653179191,whber,4.071825,50.891925,156.1300578035,2016,38,Friday,False,627,626,17.29,Liedekerke,Denderleeuw
obpnsxkfcheshoq,2016-09-23,05:30:48 PM,station$185,station$186,LYRUT,medium,whber,4.432221,51.19923,421.6445086705,whber,4.448437,51.18296,67.6878612717,2016,38,Friday,False,185,186,17.3,Antwerpen,Mortsel
pjgqwdqrehlrpin,2016-09-23,05:49:49 PM,station$147,station$130,ICXZZT,high,whber,4.356801,50.845658,634.1647398844,whber,4.360846,50.859663,640.2658959538,2016,38,Friday,False,147,130,17.49,Brussels,Brussels
xeiyxdumgwqwjwq,2016-09-23,05:49:59 PM,station$147,station$178,ICYAZU,high,whber,4.356801,50.845658,634.1647398844,whber,4.421101,51.2172,467.9826589595,2016,38,Friday,False,147,178,17.49,Brussels,Antwerpen
keshuwaubarxfyb,2016-09-23,05:54:17 PM,station$192,station$214,SZZTSR,low,whber,4.465157,51.154114,31.9393063584,whber,4.482785,51.017648,306.5231213873,2016,38,Friday,False,192,214,17.54,Hove,Mechelen
smkhvlqybadufgv,2016-09-23,06:04:56 PM,station$130,station$149,SZZTTS,medium,whber,4.360846,50.859663,640.2658959538,whber,4.362051,50.852067,20.5809248555,2016,38,Friday,False,130,149,18.04,Brussels,Brussels
wkyspxollisnmhj,2016-09-23,06:05:00 PM,station$89,station$130,SZZTTS,medium,whber,4.378636,50.878513,135.0433526012,whber,4.360846,50.859663,640.2658959538,2016,38,Friday,False,89,130,18.05,Brussels,Brussels
zotmfdyrdkalyvm,2016-09-23,06:48:56 PM,station$200,station$214,ICXWWZ,low,whber,4.560614,51.135758,154.4132947977,whber,4.482785,51.017648,306.5231213873,2016,38,Friday,False,200,214,18.48,Lier,Mechelen
vuzylxyzfdkhrdi,2016-09-23,07:02:17 PM,station$281,station$312,ICYWWA,high,whber,5.566695,50.62455,269.1242774567,whber,5.457656,50.595308,56.1907514451,2016,38,Friday,False,281,312,19.02,Liege,Flemalle-Haute
hglpsoxmiznzkle,2016-09-23,07:04:18 PM,station$214,station$177,ICYUZS,medium,whber,4.482785,51.017648,306.5231213873,whber,4.482076,50.896456,171.0202312139,2016,38,Friday,False,214,177,19.04,Mechelen,Zaventem
dnirkvdbebelaub,2016-09-23,07:25:06 PM,station$150,station$632,PSRAX,medium,whber,4.336531,50.835707,686.6156069364,whber,3.264549,50.824506,153.1156069364,2016,38,Friday,False,150,632,19.25,Brussels,Kortrijk
pecovjlauqtoxmf,2016-09-23,08:06:13 PM,station$150,station$11,THARWXT,low,whber,4.336531,50.835707,686.6156069364,zxdec,6.958823,50.942721,12.5404624277,2016,38,Friday,False,150,11,20.06,Brussels,Altstadt Nord
ubxxqqijeazznrw,2016-09-23,08:51:33 PM,station$150,station$544,ICZVWX,low,whber,4.336531,50.835707,686.6156069364,whber,3.710675,51.035896,309.0144508671,2016,38,Friday,False,150,544,20.51,Brussels,Gent
msgclsslrvszdnj,2016-09-23,09:57:48 PM,station$247,station$266,ICYUWX,low,whber,5.050031,50.993341,84.9190751445,whber,4.715866,50.88228,351.9161849711,2016,38,Friday,False,247,266,21.57,Diest,Leuven
rezejevakwqhdhs,2016-09-24,05:38:57 AM,station$178,station$130,ICXXYT,low,whber,4.421101,51.2172,467.9826589595,whber,4.360846,50.859663,640.2658959538,2016,38,Saturday,True,178,130,5.38,Antwerpen,Brussels
qqjeaeeauzwfcjb,2016-09-24,09:08:06 AM,station$177,station$156,ICWAWY,medium,whber,4.482076,50.896456,171.0202312139,whber,4.361997,50.74781,51.6965317919,2016,38,Saturday,True,177,156,9.08,Zaventem,Sint-Genesius-Rode
zwuyplvwqadikmr,2016-09-24,09:28:26 AM,station$361,station$150,ICYZXX,medium,whber,4.86222,50.468794,202.1878612717,whber,4.336531,50.835707,686.6156069364,2016,38,Saturday,True,361,150,9.28,Namur,Brussels
aldhqjrphuxnqdu,2016-09-24,09:42:56 AM,station$261,station$205,ICWXXA,medium,whber,4.847585,51.188057,45.5289017341,whber,4.829535,51.181513,101.3092485549,2016,38,Saturday,True,261,205,9.42,Herentals,Herentals
inbmgoxekoxumjr,2016-09-24,09:43:00 AM,station$205,station$200,ICWXXA,high,whber,4.829535,51.181513,101.3092485549,whber,4.560614,51.135758,154.4132947977,2016,38,Saturday,True,205,200,9.43,Herentals,Lier
yaofgckeqfojigl,2016-09-24,09:43:04 AM,station$200,station$185,ICWXXA,high,whber,4.560614,51.135758,154.4132947977,whber,4.432221,51.19923,421.6445086705,2016,38,Saturday,True,200,185,9.43,Lier,Antwerpen
pzyfxtafudbgymo,2016-09-24,09:43:07 AM,station$185,station$178,ICWXXA,high,whber,4.432221,51.19923,421.6445086705,whber,4.421101,51.2172,467.9826589595,2016,38,Saturday,True,185,178,9.43,Antwerpen,Antwerpen
mocqyjwkgiebxnn,2016-09-24,09:43:14 AM,station$260,station$261,ICWXXA,medium,whber,4.988608,51.168955,45.5289017341,whber,4.847585,51.188057,45.5289017341,2016,38,Saturday,True,260,261,9.43,Geel,Herentals
jsfwrfojfytnwqg,2016-09-24,09:43:19 AM,station$259,station$260,ICWXXA,medium,whber,5.116336,51.19105,59.7514450867,whber,4.988608,51.168955,45.5289017341,2016,38,Saturday,True,259,260,9.43,Mol,Geel
lscmwxgcudklydr,2016-09-24,09:43:22 AM,station$262,station$259,ICWXXA,low,whber,5.312031,51.211564,18.5433526012,whber,5.116336,51.19105,59.7514450867,2016,38,Saturday,True,262,259,9.43,Lommel,Mol
xobuygdlxriwtmb,2016-09-24,09:43:26 AM,station$263,station$262,ICWXXA,low,whber,5.422751,51.215618,18.5433526012,whber,5.312031,51.211564,18.5433526012,2016,38,Saturday,True,263,262,9.43,Overpelt,Lommel
mkyrvhyterystkq,2016-09-24,10:07:20 AM,station$147,station$130,ICYVZA,low,whber,4.356801,50.845658,634.1647398844,whber,4.360846,50.859663,640.2658959538,2016,38,Saturday,True,147,130,10.07,Brussels,Brussels
wvddmyhpuhdbfel,2016-09-24,01:21:16 PM,station$602,station$544,LZSSX,medium,whber,3.81441,50.869102,78.1647398844,whber,3.710675,51.035896,309.0144508671,2016,38,Saturday,True,602,544,13.21,Zottegem,Gent
szbbtymwuanbukb,2016-09-24,01:39:28 PM,station$334,station$322,ICVXU,low,whber,5.975381,50.659707,51.5664739884,whber,5.854917,50.588135,82.1734104046,2016,38,Saturday,True,334,322,13.39,Welkenraedt,Verviers
aqrfjpycrfwmmwz,2016-09-24,01:39:36 PM,station$322,station$281,ICVXU,low,whber,5.854917,50.588135,82.1734104046,whber,5.566695,50.62455,269.1242774567,2016,38,Saturday,True,322,281,13.39,Verviers,Liege
znhwpnnidfmjelf,2016-09-24,03:25:57 PM,station$544,station$530,ICZVXT,low,whber,3.710675,51.035896,309.0144508671,whber,3.447848,51.092295,78.4884393064,2016,38,Saturday,True,544,530,15.25,Gent,Aalter
jcwdprlpozsuent,2016-09-24,06:58:49 PM,station$528,station$544,LVUR,medium,whber,3.329892,51.128009,29.7658959538,whber,3.710675,51.035896,309.0144508671,2016,38,Saturday,True,528,544,18.58,Beernem,Gent
yulqsczzvftxvpb,2016-09-24,07:13:09 PM,station$544,station$547,XUWA,high,whber,3.710675,51.035896,309.0144508671,whber,3.650465,50.997063,66.789017341,2016,38,Saturday,True,544,547,19.13,Gent,De Pinte
kaawmusjbnjjsnr,2016-09-24,07:13:13 PM,station$547,station$548,XUWA,high,whber,3.650465,50.997063,66.789017341,whber,3.534432,50.978258,44.7225433526,2016,38,Saturday,True,547,548,19.13,De Pinte,Deinze
dkmfnaqvujxnkls,2016-09-24,07:17:01 PM,station$548,station$550,XUWA,medium,whber,3.534432,50.978258,44.7225433526,whber,3.330341,50.990842,19.8901734104,2016,38,Saturday,True,548,550,19.17,Deinze,Tielt
mjxnxawemymmjze,2016-09-24,07:27:51 PM,station$550,station$549,XUWA,medium,whber,3.330341,50.990842,19.8901734104,whber,3.127212,51.025163,53.0953757225,2016,38,Saturday,True,550,549,19.27,Tielt,Lichtervelde
tyhlsayzneokgfm,2016-09-24,07:38:09 PM,station$549,station$555,XUWA,low,whber,3.127212,51.025163,53.0953757225,whber,3.043459,51.025244,19.823699422,2016,38,Saturday,True,549,555,19.38,Lichtervelde,Kortemark
kfbyiemxuouomfw,2016-09-24,07:58:24 PM,station$150,station$147,ICVZS,high,whber,4.336531,50.835707,686.6156069364,whber,4.356801,50.845658,634.1647398844,2016,38,Saturday,True,150,147,19.58,Brussels,Brussels
qnahrnicyqnutku,2016-09-24,09:34:00 PM,station$177,station$150,ICXUWW,high,whber,4.482076,50.896456,171.0202312139,whber,4.336531,50.835707,686.6156069364,2016,38,Saturday,True,177,150,21.34,Zaventem,Brussels
dhnyzbfbnhxlueu,2016-09-24,09:40:32 PM,station$544,station$147,PTAAZ,high,whber,3.710675,51.035896,309.0144508671,whber,4.356801,50.845658,634.1647398844,2016,38,Saturday,True,544,147,21.4,Gent,Brussels
gruvkuelgpvzssd,2016-09-25,01:28:50 AM,station$135,station$147,SXYYTR,high,whber,4.207985,50.906488,38.5895953757,whber,4.356801,50.845658,634.1647398844,2016,38,Sunday,True,135,147,1.28,Asse,Brussels
qwxcplpufnzklfx,2016-09-25,02:22:53 AM,station$383,station$381,LVVVT,medium,whber,5.346289,50.222472,25.3468208092,whber,5.313892,50.202821,65.3670520231,2016,38,Sunday,True,383,381,2.22,Marche-en-Famenne,Marche-en-Famenne
lmcwwzsmvqqdash,2016-09-25,02:23:04 AM,station$381,station$147,ICYZXZ,high,whber,5.313892,50.202821,65.3670520231,whber,4.356801,50.845658,634.1647398844,2016,38,Sunday,True,381,147,2.23,Marche-en-Famenne,Brussels
wntflvskqthkzkl,2016-09-25,08:21:00 AM,station$178,station$185,ICYRAS,low,whber,4.421101,51.2172,467.9826589595,whber,4.432221,51.19923,421.6445086705,2016,38,Sunday,True,178,185,8.21,Antwerpen,Antwerpen
tfsjierdnkoxyuz,2016-09-25,08:31:55 AM,station$266,station$130,ICVXV,low,whber,4.715866,50.88228,351.9161849711,whber,4.360846,50.859663,640.2658959538,2016,38,Sunday,True,266,130,8.31,Leuven,Brussels
okgmdvrgobsoyvp,2016-09-25,10:17:23 AM,station$544,station$150,ICVAR,high,whber,3.710675,51.035896,309.0144508671,whber,4.336531,50.835707,686.6156069364,2016,38,Sunday,True,544,150,10.17,Gent,Brussels
bopnywqoykibipa,2016-09-25,01:19:34 PM,station$168,station$108,SVXXUA,low,whber,4.266487,50.7519,37.7427745665,whber,4.389513,50.822187,102.7658959538,2016,38,Sunday,True,168,108,13.19,Sint-Pieters-Leeuw,Brussels
lsjkptnegkxobzg,2016-09-25,01:29:33 PM,station$371,station$361,PTUUY,low,whber,4.908182,50.260721,38.5202312139,whber,4.86222,50.468794,202.1878612717,2016,38,Sunday,True,371,361,13.29,Dinant,Namur
hubyvlhxblugvrj,2016-09-25,02:13:14 PM,station$2,station$3,EURRZAS,medium,logbp,-0.1260606,51.5310399,0,logbp,0.32107,51.44304,0,2016,38,Sunday,True,2,3,14.13,Barnsbury,Swanscombe
thmgrsaeckzelxu,2016-09-25,03:09:21 PM,station$214,station$147,ICYAXA,high,whber,4.482785,51.017648,306.5231213873,whber,4.356801,50.845658,634.1647398844,2016,38,Sunday,True,214,147,15.09,Mechelen,Brussels
xrubgrrqmpccwxg,2016-09-25,03:09:33 PM,station$214,station$147,ICWVYR,high,whber,4.482785,51.017648,306.5231213873,whber,4.356801,50.845658,634.1647398844,2016,38,Sunday,True,214,147,15.09,Mechelen,Brussels
izylwbfxxbwhjhe,2016-09-25,04:57:56 PM,station$439,station$449,ICXRZS,high,whber,4.438567,50.40471,213.7456647399,whber,4.535956,50.191639,31.2398843931,2016,38,Sunday,True,439,449,16.57,Charleroi,Philippeville
zmttbkzmvsnfsjs,2016-09-25,05:09:11 PM,station$277,station$241,PTXZZ,high,whber,4.92581,50.80802,77.3641618497,whber,5.327627,50.930822,180.598265896,2016,38,Sunday,True,277,241,17.09,Tienen,Hasselt
wtcjibkxhwfsxdm,2016-09-25,05:15:16 PM,station$544,station$281,ICVZU,medium,whber,3.710675,51.035896,309.0144508671,whber,5.566695,50.62455,269.1242774567,2016,38,Sunday,True,544,281,17.15,Gent,Liege
krwumltheoqjduw,2016-09-25,06:01:03 PM,station$150,station$544,ICVXS,medium,whber,4.336531,50.835707,686.6156069364,whber,3.710675,51.035896,309.0144508671,2016,38,Sunday,True,150,544,18.01,Brussels,Gent
mocnwevunsmbudu,2016-09-25,06:02:51 PM,station$214,station$215,LSSR,medium,whber,4.482785,51.017648,306.5231213873,whber,4.359121,51.010843,23.0231213873,2016,38,Sunday,True,214,215,18.02,Mechelen,Kapelle-op-den-Bos
fdolfibkgdlrbci,2016-09-25,06:12:26 PM,station$525,station$147,ICVZS,medium,whber,3.216726,51.197226,164.4190751445,whber,4.356801,50.845658,634.1647398844,2016,38,Sunday,True,525,147,18.12,Brugge,Brussels
peklqydnfujnmlg,2016-09-25,07:00:12 PM,station$525,station$147,ICZVZS,high,whber,3.216726,51.197226,164.4190751445,whber,4.356801,50.845658,634.1647398844,2016,38,Sunday,True,525,147,19,Brugge,Brussels
wytrgyqytagdlec,2016-09-25,07:09:30 PM,station$185,station$266,PSYYX,high,whber,4.432221,51.19923,421.6445086705,whber,4.715866,50.88228,351.9161849711,2016,38,Sunday,True,185,266,19.09,Antwerpen,Leuven
dqnkjuotcszpcwc,2016-09-25,07:57:55 PM,station$525,station$130,ICZVZR,high,whber,3.216726,51.197226,164.4190751445,whber,4.360846,50.859663,640.2658959538,2016,38,Sunday,True,525,130,19.57,Brugge,Brussels
pedsjocyazjsrzd,2016-09-25,08:24:39 PM,station$465,station$150,ICXTYY,high,whber,3.942542,50.453854,146.6965317919,whber,4.336531,50.835707,686.6156069364,2016,38,Sunday,True,465,150,20.24,Mons,Brussels
lsikozcxkvoeowf,2016-09-25,08:49:04 PM,station$525,station$530,ICZVZR,high,whber,3.216726,51.197226,164.4190751445,whber,3.447848,51.092295,78.4884393064,2016,38,Sunday,True,525,530,20.49,Brugge,Aalter
vynnlwnmoxvjnqb,2016-09-25,08:49:08 PM,station$530,station$544,ICZVZR,high,whber,3.447848,51.092295,78.4884393064,whber,3.710675,51.035896,309.0144508671,2016,38,Sunday,True,530,544,20.49,Aalter,Gent
nguyotuxodbdajz,2016-09-25,08:49:13 PM,station$544,station$150,ICZVZR,medium,whber,3.710675,51.035896,309.0144508671,whber,4.336531,50.835707,686.6156069364,2016,38,Sunday,True,544,150,20.49,Gent,Brussels
kffkikikqsemwcr,2016-09-25,09:51:45 PM,station$496,station$508,PTSUY,high,whber,3.820253,50.44286,71.5144508671,whber,3.396942,50.613134,109.789017341,2016,38,Sunday,True,496,508,21.51,Saint-Ghislain,Tournai
xkhjsqkzltrsutm,2016-09-25,10:46:41 PM,station$156,station$147,SZZTVT,low,whber,4.361997,50.74781,51.6965317919,whber,4.356801,50.845658,634.1647398844,2016,38,Sunday,True,156,147,22.46,Sint-Genesius-Rode,Brussels
nucaxygzzpetwni,2016-09-25,10:50:04 PM,station$156,station$147,SZZTVT,high,whber,4.361997,50.74781,51.6965317919,whber,4.356801,50.845658,634.1647398844,2016,38,Sunday,True,156,147,22.5,Sint-Genesius-Rode,Brussels
vsjxjxbypdpxrcp,2016-09-26,01:42:15 AM,station$486,station$150,PTSAY,high,whber,4.137662,50.605079,160.1416184971,whber,4.336531,50.835707,686.6156069364,2016,39,Monday,False,486,150,1.42,Braine-le-Comte,Brussels
tlebnhhzfrhmxnn,2016-09-26,02:31:04 AM,station$182,station$130,ICXXYR,medium,whber,4.434154,51.281626,45.6965317919,whber,4.360846,50.859663,640.2658959538,2016,39,Monday,False,182,130,2.31,Kapellen,Brussels
wtawzfzathqswnd,2016-09-26,06:26:29 AM,station$282,station$130,PTWWW,high,whber,5.509704,50.661208,53.2398843931,whber,4.360846,50.859663,640.2658959538,2016,39,Monday,False,282,130,6.26,Ans,Brussels
rwtmqvbbwrrtsfn,2016-09-26,06:43:39 AM,station$241,station$247,PTXAV,low,whber,5.327627,50.930822,180.598265896,whber,5.050031,50.993341,84.9190751445,2016,39,Monday,False,241,247,6.43,Hasselt,Diest
qldfajezsvssbau,2016-09-26,06:44:14 AM,station$480,station$465,ICXSYT,medium,whber,4.190609,50.464974,113.4624277457,whber,3.942542,50.453854,146.6965317919,2016,39,Monday,False,480,465,6.44,La Louviere,Mons
rflkkztkdrlslwm,2016-09-26,06:47:53 AM,station$495,station$150,SYXTVU,medium,whber,4.205729,50.691708,76.8005780347,whber,4.336531,50.835707,686.6156069364,2016,39,Monday,False,495,150,6.47,Tubize,Brussels
jtpfyljoctvzdku,2016-09-26,06:52:20 AM,station$245,station$272,ICYYYR,medium,whber,5.50938,50.868643,49.9450867052,whber,4.824043,50.984406,123.8005780347,2016,39,Monday,False,245,272,6.52,Bilzen,Aarschot
ommupegbnzyyszf,2016-09-26,06:56:19 AM,station$241,station$247,PTYZV,high,whber,5.327627,50.930822,180.598265896,whber,5.050031,50.993341,84.9190751445,2016,39,Monday,False,241,247,6.56,Hasselt,Diest
sdqybllgabcdnob,2016-09-26,06:56:24 AM,station$247,station$209,PTYZV,high,whber,5.050031,50.993341,84.9190751445,whber,4.708235,51.074146,53.0606936416,2016,39,Monday,False,247,209,6.56,Diest,Heist-op-den-Berg
zzetmasdwopehei,2016-09-26,06:56:27 AM,station$209,station$200,PTYZV,high,whber,4.708235,51.074146,53.0606936416,whber,4.560614,51.135758,154.4132947977,2016,39,Monday,False,209,200,6.56,Heist-op-den-Berg,Lier
szuywjiagrkalyd,2016-09-26,06:56:32 AM,station$200,station$185,PTYZV,high,whber,4.560614,51.135758,154.4132947977,whber,4.432221,51.19923,421.6445086705,2016,39,Monday,False,200,185,6.56,Lier,Antwerpen
vgvugdlopjzseth,2016-09-26,06:56:36 AM,station$185,station$178,PTYZV,high,whber,4.432221,51.19923,421.6445086705,whber,4.421101,51.2172,467.9826589595,2016,39,Monday,False,185,178,6.56,Antwerpen,Antwerpen
ajiudannxcrpsta,2016-09-26,07:00:09 AM,station$150,station$160,ICYAYS,low,whber,4.336531,50.835707,686.6156069364,whber,4.375526,50.684778,98.7861271676,2016,39,Monday,False,150,160,7,Brussels,Braine-l'Alleud
otxbkgyqoqadfhs,2016-09-26,07:00:19 AM,station$150,station$160,SZZRTS,high,whber,4.336531,50.835707,686.6156069364,whber,4.375526,50.684778,98.7861271676,2016,39,Monday,False,150,160,7,Brussels,Braine-l'Alleud
